id,category,sub-category,district,circle,village,latitude,longitude,accessibility,infrastructure,availability,employability,water,sanitation,energy,alternate_energy,communication,record_maintenance,govt_support,ngo_support,digital_technologies,classification,marketing,inventory,food_wastage,operations,products,customers,logistics,overall score
4938,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.58525,93.85549,35.8333,50.0,50.0,32.0,32.5,85.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,28.5714,50.0,30.0,95.0,25.0,20.0,0.0,34.6243
4939,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.59941,93.87744,35.8333,50.0,50.0,32.0,32.5,85.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,28.5714,50.0,30.0,95.0,25.0,20.0,0.0,34.6243
4948,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.535690000000002,93.8515,35.8333,50.0,50.0,32.0,32.5,85.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,28.5714,50.0,30.0,95.0,25.0,20.0,0.0,34.6243
4949,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.663090000000004,93.88143000000001,35.8333,50.0,50.0,32.0,32.5,85.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,28.5714,50.0,30.0,95.0,25.0,20.0,0.0,34.6243
4950,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.533920000000002,93.87744,35.8333,50.0,50.0,32.0,32.5,85.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,28.5714,50.0,30.0,95.0,25.0,20.0,0.0,34.6243
4951,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.58525,93.86346999999999,35.8333,50.0,50.0,32.0,32.5,85.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,28.5714,50.0,30.0,95.0,25.0,20.0,0.0,34.6243
5027,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Bamin,27.56946,93.82779000000001,79.5833,0.0,50.0,32.0,38.75,85.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,28.5714,50.0,10.0,95.0,25.0,20.0,0.0,33.4743
5036,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Michi,27.570059999999998,93.82696,64.5833,0.0,50.0,32.0,38.75,85.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,28.5714,50.0,10.0,95.0,25.0,20.0,0.0,31.2243
5037,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Michi,27.56984000000001,93.82684,64.5833,0.0,50.0,32.0,38.75,85.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,28.5714,50.0,10.0,95.0,25.0,20.0,0.0,31.2243
5042,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Bamin,27.569340000000004,93.82803,79.5833,0.0,50.0,32.0,38.75,85.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,28.5714,50.0,10.0,95.0,25.0,20.0,0.0,33.4743
5043,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Michi,27.56942,93.82788000000001,79.5833,0.0,50.0,32.0,38.75,85.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,28.5714,50.0,10.0,95.0,25.0,20.0,0.0,33.4743
5044,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Michi,27.56947000000001,93.82796,79.5833,0.0,50.0,32.0,38.75,85.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,28.5714,50.0,10.0,95.0,25.0,20.0,0.0,33.4743
5045,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Michi,27.56946,93.82798000000001,79.5833,0.0,50.0,32.0,38.75,85.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,28.5714,50.0,10.0,95.0,25.0,20.0,0.0,33.4743
5046,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Michi,27.56959,93.82791,79.5833,0.0,50.0,32.0,38.75,85.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,28.5714,50.0,10.0,95.0,25.0,20.0,0.0,33.4743
5047,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Michi,27.5697,93.82791999999999,79.5833,0.0,50.0,32.0,38.75,85.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,28.5714,50.0,10.0,95.0,25.0,20.0,0.0,33.4743
5050,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Michi,27.56983,93.82806,79.5833,0.0,50.0,32.0,38.75,85.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,28.5714,50.0,10.0,95.0,25.0,20.0,0.0,33.4743
5051,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Michi,27.569809999999997,93.8281,64.5833,0.0,50.0,32.0,38.75,85.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,28.5714,50.0,10.0,95.0,25.0,20.0,0.0,31.2243
5052,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Michi,27.569779999999998,93.82786,79.5833,0.0,50.0,32.0,38.75,85.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,28.5714,50.0,10.0,95.0,25.0,20.0,0.0,33.4743
5053,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Bamin,27.56984000000001,93.82793000000001,79.5833,0.0,50.0,32.0,38.75,85.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,28.5714,50.0,10.0,95.0,25.0,20.0,0.0,33.4743
5065,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Michi,27.571140000000003,93.82857,64.5833,0.0,50.0,32.0,38.75,85.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,28.5714,50.0,10.0,95.0,25.0,20.0,0.0,31.2243
5066,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Michi,27.570940000000004,93.82876,64.5833,0.0,50.0,32.0,38.75,85.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,28.5714,50.0,10.0,95.0,25.0,20.0,0.0,31.2243
5067,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Michi,27.57097000000001,93.82882,64.5833,0.0,50.0,32.0,38.75,85.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,28.5714,50.0,10.0,95.0,25.0,20.0,0.0,31.2243
5100,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Modang Tage,27.57303,93.8291,33.3333,0.0,100.0,12.0,38.75,5.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,28.5714,50.0,20.0,100.0,50.0,20.0,23.0769,27.4599
5107,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Modang Tage,27.57242,93.83010999999999,48.3333,0.0,100.0,0.0,38.75,5.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,28.5714,50.0,0.0,100.0,75.0,20.0,23.0769,29.9499
5108,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Modang Tage,27.572359999999996,93.83006999999999,33.3333,0.0,100.0,12.0,38.75,5.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,28.5714,50.0,0.0,100.0,75.0,20.0,23.0769,28.0599
5109,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Modang Tage,27.572020000000002,93.82988,48.3333,0.0,100.0,12.0,38.75,5.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,28.5714,50.0,30.0,100.0,25.0,20.0,23.0769,28.9099
5316,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.583759999999998,93.84249,45.8333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,36.3321
5317,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58193,93.844,53.3333,50.0,50.0,0.0,22.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,35.8571
5319,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.584159999999997,93.8451,30.8333,50.0,50.0,0.0,16.25,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,32.2946
5324,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58636,93.84283,53.3333,64.2857,50.0,0.0,16.25,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,37.8125
5325,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58397,93.8452,30.8333,50.0,42.8571,0.0,16.25,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,32.0804
5327,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.583609999999997,93.84512,53.3333,50.0,50.0,0.0,16.25,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,95.0,100.0,20.0,0.0,35.5196
5330,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.584709999999998,93.84579000000001,45.8333,50.0,50.0,0.0,16.25,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,100.0,100.0,20.0,0.0,34.6946
5332,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.584659999999996,93.84563,45.8333,50.0,50.0,0.0,16.25,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,100.0,100.0,20.0,0.0,34.6946
5333,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58455,93.84577,45.8333,50.0,50.0,0.0,16.25,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,34.5446
5411,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.567759999999996,93.84506,41.6667,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,34.4071
5412,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58655,93.84469,38.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,14.2857,50.0,0.0,97.5,100.0,20.0,0.0,33.4821
5413,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58695,93.84554,41.6667,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,14.2857,50.0,20.0,97.5,100.0,20.0,0.0,34.3821
5414,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58749000000001,93.84568,41.6667,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,75.0,20.0,0.0,33.7821
5424,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.586209999999998,93.84464,38.3333,50.0,50.0,0.0,22.5,76.6667,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,0.0,97.5,100.0,20.0,0.0,34.8071
5426,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58649,93.84479,38.3333,50.0,50.0,0.0,22.5,76.6667,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,0.0,97.5,100.0,20.0,0.0,34.8071
5428,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58721,93.84555999999999,38.3333,50.0,50.0,0.0,22.5,76.6667,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,20.0,99.0,100.0,20.0,0.0,35.2971
5429,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.586940000000002,93.84538,38.3333,50.0,50.0,0.0,22.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,20.0,97.5,75.0,20.0,0.0,32.2071
5430,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.5873,93.84572,38.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,0.0,98.5,100.0,20.0,0.0,34.4671
5431,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58728,93.84563,38.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,20.0,98.0,100.0,20.0,0.0,34.8371
5432,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.587429999999998,93.84585,38.3333,50.0,50.0,0.0,22.5,76.6667,0.0,0.0,13.3333,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,20.0,98.5,100.0,20.0,0.0,35.0671
5433,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.5872,93.84584,38.3333,50.0,50.0,0.0,22.5,76.6667,0.0,0.0,20.0,12.5,28.5714,0.0,0.0,20.0,14.2857,50.0,0.0,98.5,100.0,20.0,0.0,35.7243
5434,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58741,93.84583,38.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,20.0,98.5,100.0,20.0,0.0,34.8671
5435,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58765,93.84591999999999,38.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,20.0,98.5,100.0,20.0,0.0,34.8671
5436,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.5874,93.84597,38.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,20.0,98.5,100.0,20.0,0.0,34.8671
5437,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58739000000001,93.84571,53.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,20.0,99.0,100.0,20.0,0.0,37.1471
5438,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58755,93.84591,38.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,20.0,98.5,100.0,20.0,0.0,34.8671
5439,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58744,93.84588000000001,38.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,35.2071
5440,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58748,93.84589,38.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,20.0,98.5,100.0,20.0,0.0,34.8671
5441,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58744,93.84565,38.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,98.5,100.0,20.0,0.0,35.2671
5442,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58749000000001,93.84555,38.3333,0.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,98.5,100.0,20.0,0.0,27.7671
5445,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58727,93.84591999999999,38.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,14.2857,50.0,20.0,97.5,100.0,20.0,0.0,33.8821
5446,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58749000000001,93.84619,38.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,34.2821
5447,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58708,93.84494000000001,26.6667,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,32.1571
5451,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58713,93.84508000000001,23.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,31.6571
5452,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58656,93.84527,26.6667,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,98.5,100.0,20.0,0.0,32.2171
5538,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Modang Tage,27.57594000000001,93.83029,33.3333,0.0,100.0,12.0,38.75,5.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,28.5714,50.0,0.0,99.995,75.0,20.0,38.4615,28.6749
5539,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Modang Tage,27.57602,93.8305,36.6667,0.0,100.0,12.0,38.75,5.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,28.5714,50.0,0.0,99.995,75.0,20.0,38.4615,29.1749
5542,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Modang Tage,27.57576,93.83091999999999,36.6667,0.0,100.0,12.0,38.75,5.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,28.5714,50.0,0.0,100.0,75.0,20.0,38.4615,29.1752
5574,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.586990000000004,93.84558,45.0,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,34.9071
5575,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58767000000001,93.84579000000001,38.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,33.9071
5576,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58748,93.84553000000001,38.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,33.9071
5588,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.584529999999997,93.84510999999999,23.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,98.5,100.0,20.0,0.0,31.7171
5592,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.5859,93.84431,26.6667,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,32.1571
5594,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.586140000000004,93.84416999999999,30.0,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,99.5,75.0,20.0,0.0,31.7771
5595,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.5864,93.84441,23.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,31.6571
5596,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58598,93.84437,26.6667,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,100.0,75.0,20.0,0.0,31.3071
5597,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.586479999999998,93.84425,26.6667,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,98.5,100.0,20.0,0.0,32.2171
5601,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.5844,93.84488,23.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,31.6571
5603,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.584590000000002,93.84508000000001,23.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,31.6571
5604,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.584120000000002,93.84529,23.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,31.6571
5605,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.583990000000004,93.84517,23.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,31.6571
5606,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58418,93.8452,23.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,31.6571
5607,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58415,93.8452,23.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,31.6571
5608,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.584609999999998,93.84541,26.6667,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,98.5,100.0,20.0,0.0,32.2171
5609,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.584459999999996,93.84535,23.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,31.6571
5610,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.5844,93.84525,23.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,31.6571
5611,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.584359999999997,93.84528,23.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,31.6571
5612,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.584740000000004,93.84531,23.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,31.6571
5613,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58465,93.84545,23.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,31.6571
5614,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58448,93.84538,23.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,31.6571
5615,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.584490000000002,93.8454,23.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,31.6571
5699,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.5853,93.84456,23.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,98.5,100.0,20.0,0.0,31.7171
5711,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.437829999999998,93.85361999999999,26.6667,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,99.0,100.0,20.0,0.0,32.2471
5713,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58444,93.8448,23.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,98.5,100.0,20.0,0.0,31.7171
5714,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.584329999999998,93.8454,23.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,31.6571
5715,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58458,93.84548000000001,23.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,31.6571
5716,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.586140000000004,93.84488,38.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,33.9071
